J_day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
184,28.685,1.10151,0.3,3.11002,4.82414,0.485,2.30507,2.87649,0.3,5.12424,0.3,0.3,4.16474,0.496195,0.3,0.3,2.14226,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.385,1.28,2.03,0.3,0.335,15.3633,6.46196,-9.5,4.435,1.28248,2.28956,0.89697,0.3,0.57,1.62117,0.3,0.3,2.06027,0.3,0.3,12.5554,4.06756,0.3,0.3,0.3,7.65825,6.19799,8.5451,3.50131,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.77,6.64042,0.3,4.3175,2.91846,2.57237,25.48,6.04226,0.3,3.81922,5.25,0.46,0.843251,0.878856,1.39349,0.669078,1.17396,0.3,1.22276,0.794387,0.3,0.3,0.788908,1.64529,0.33,0.387979,0.579849,0.79,1.36,0.3,0.546884,0.3,0.3,0.696218,0.3,0.3,0.637338,1.44,0.3,0.3,0.623776,0.64,0.484398,9.71476,0.47,0.325978,9.45,0.3,0.349504,0.421552,0.35,0.3,0.367794,0.3,0.364566,0.3,0.42,0.3,5.4,0.403639,3.015,0.3,1.01955,0.606279,0.3,0.644812,0.851341,0.3,0.816157,0.3,17.7,0.3,0.3,0.3,5.61937,47.845,0.3,0.3,1.645,0.3,0.3,0.3,0.3,0.3,0.3,4.695,0.3,0.3,0.3,0.32,0.3,0.3,2.81,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
185,37.445,0.838323,0.3,2.36693,3.67148,0.48,1.75431,2.1892,0.3,3.89988,0.3,0.3,3.16964,0.378398,0.333101,0.3,1.6304,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.705,1.395,2.085,0.3,0.34,19.9762,8.40218,-9.5,4.59,3.16123,5.97241,2.0851,0.3,0.58,4.10665,0.3,0.3,5.33235,0.33901,0.3,7.03207,2.37958,0.3,0.3,0.3,4.34776,3.54734,4.83388,2.06919,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.695,5.05379,0.3,3.2859,2.22114,1.95774,16.75,4.59856,0.3,3.99611,1.97,0.48,0.882308,0.919563,1.45804,0.700069,1.22833,0.396871,1.2794,0.831182,0.34918,0.318949,0.948742,1.97862,0.325,0.466584,0.697327,0.775,1.355,0.3,0.434357,0.3,0.3,0.552963,0.3,0.3,0.506199,1.5,0.338393,0.341825,0.763876,0.735,0.593194,12.6317,0.47,0.337859,9.325,0.3,0.383025,0.52135,0.355,0.3,0.41814,0.3,0.411943,0.3,0.415,0.3,5.5,0.486959,3.185,0.3,2.42726,0.657042,0.3,0.698801,0.922622,0.3,0.884492,0.3,17.7,0.387735,0.438656,0.3,3.23018,85.09,0.3,10.6853,1.655,9.49904,0.3,0.3,9.6273,7.28912,0.3,4.555,0.3,0.3,0.3,0.32,0.3,0.3,2.61,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
186,35.28,1.10995,0.3,3.13384,4.86109,0.52,2.32273,2.89852,0.3,5.16349,0.3,0.3,4.19664,0.496788,2.50993,0.3,2.15867,0.3,0.3,0.3,0.3,0.3,0.3,28.63,0.3,4.08,1.74,2.275,0.3,0.35,43.0966,18.1269,-9.5,4.82,2.17875,3.98285,1.48813,0.3,0.57,2.78548,0.3,1.12864,3.57208,1.66488,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.321399,1.20029,0.3,0.476361,1.29245,0.672321,0.792697,0.3,1.52486,0.3,0.3,0.440742,0.3,0.370503,0.62,6.69128,0.3,4.35057,2.94081,2.59208,15.245,6.08854,0.3,9.48524,1.965,0.535,2.09426,2.18269,3.46082,1.66169,2.91559,1.42703,3.0368,1.97291,1.15136,0.976606,7.90528,16.4866,0.36,3.88775,5.8104,0.765,1.35,0.462583,1.28394,0.3,0.3,1.63454,0.606387,0.491457,1.4963,1.5,0.90965,0.926222,2.20657,0.77,1.71353,27.2515,0.47,2.04174,9.295,0.3,2.31468,3.1506,0.39,0.3,2.52689,0.3,2.48944,1.27928,0.43,1.00606,6.205,2.94277,3.89,1.50737,1.70772,2.76801,0.3,2.94393,3.88685,0.3,3.72621,0.3,17.685,2.09406,2.54259,1.08387,0.3,104.19,0.3,20.9362,1.695,18.5789,0.3,0.3,18.8338,14.1872,0.3,4.605,0.3,1.94143,0.899286,0.325,0.3,0.722837,2.595,0.614125,0.762011,1.29039,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
187,32.455,1.28832,0.3,3.63745,5.64226,0.535,2.69599,3.36431,0.3,5.99325,0.3,0.3,4.87103,0.57662,4.0704,0.3,2.50556,0.3,0.3,0.3,0.3,0.3,0.3,55.045,0.3,0.3,1.705,2.235,0.3,0.365,58.852,24.7538,-9.5,4.895,0.3,0.3,0.3,0.3,0.585,0.3,0.3,1.37103,0.3,2.80912,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.321399,1.33592,0.3,0.476361,1.45314,0.672321,0.817479,0.3,1.74875,0.3,0.3,0.440742,0.3,0.370503,0.61,7.76655,0.3,5.0497,3.41339,3.00862,13.355,7.06696,0.3,16.761,1.95,0.525,3.70069,3.85695,6.11549,2.93632,5.15203,1.90071,5.36622,3.48625,1.53353,1.30077,12.8202,26.7367,0.39,6.30485,9.42285,0.785,1.35,0.805968,2.8492,0.3,0.3,3.62721,1.17675,0.880417,3.32045,1.5,1.22387,1.24616,2.96878,0.785,2.30543,37.2142,0.47,4.11021,9.33,0.3,4.65967,6.34247,0.415,0.3,5.08687,0.3,5.01148,2.46912,0.44,1.87173,6.535,5.92408,3.855,2.96783,0.3,3.37333,0.3,3.58772,4.73684,0.3,4.54108,0.3,17.69,3.53329,4.29009,1.7775,0.3,157.01,0.3,109.463,1.755,97.1381,0.3,0.3,98.4707,74.1766,0.3,4.65,0.3,2.27861,0.953055,0.33,0.3,0.72862,2.76,0.614125,1.33813,2.4934,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
188,31.875,1.22829,0.3,3.46798,5.37939,0.52,2.57038,3.20757,0.3,5.71403,0.3,0.3,4.64409,0.549756,2.87921,0.3,2.38883,0.3,0.3,0.3,0.3,0.3,0.3,47.755,0.3,7.645,1.825,2.31,0.3,0.37,72.7028,30.5796,-9.5,4.815,0.3,0.3,0.3,0.3,0.625,0.3,0.3,1.61355,0.3,4.5985,0.3,94.2445,30.6337,0.3,0.3,0.3,57.5435,46.5998,64.1899,26.39,2.29311,13.4181,0.3,4.23071,14.5955,6.68092,8.21084,0.3,17.5647,0.3,0.3,3.78534,0.3,2.90709,0.61,7.40471,0.3,4.81444,3.25437,2.86845,12.96,6.73771,0.3,13.6423,1.935,0.47,3.01211,3.13929,4.97759,2.38996,4.1934,1.26045,4.36773,2.83757,1.01695,0.8626,9.06839,18.9123,0.39,4.45976,6.66529,0.79,1.355,1.89141,6.68639,0.3,0.3,8.51219,2.76156,2.06613,7.79231,1.49,3.46121,3.52426,8.39596,0.845,6.51995,45.9726,0.47,5.75576,9.275,0.3,6.5252,8.88171,0.44,0.3,7.12342,0.3,7.01785,3.45765,0.445,2.62108,6.435,8.29581,4.42,4.15601,0.3,3.97003,0.3,4.22235,5.57473,0.3,5.34435,0.3,17.695,5.78395,7.02281,2.90974,42.2635,605.64,0.3,116.919,1.87,103.755,0.3,0.3,105.178,79.2291,0.3,4.51,0.3,22.8866,9.57258,0.335,0.3,7.31834,3.18,5.95326,1.87386,3.49164,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
189,22.835,1.13118,0.3,3.1938,4.95409,0.555,2.36717,2.95397,0.3,5.26227,0.3,0.3,4.27693,0.506292,8.05902,0.3,2.19996,0.3,0.3,0.3,0.3,0.3,0.3,100.425,0.3,112.37,2.155,2.53,0.3,0.38,58.3795,24.555,-9.5,4.645,0.3,0.3,0.3,0.3,0.64,0.3,0.3,6.25449,0.3,11.035,0.3,186.302,60.3562,0.3,0.3,0.3,113.636,91.9683,126.796,51.9539,4.85664,29.7604,0.3,9.24756,32.3717,14.8001,18.211,0.3,38.9572,0.3,0.3,8.23828,0.3,6.24803,0.61,6.81929,0.3,4.4338,2.99707,2.64167,12.575,6.20502,0.3,19.7594,4.11,0.51,4.36272,4.54693,7.2095,3.46161,6.07369,4.48583,6.32619,4.10991,3.61925,3.06992,25.3828,52.9363,0.405,12.483,18.6564,0.77,1.375,4.9017,17.3281,0.3,0.3,22.0598,7.15672,5.35448,20.1942,1.47,13.2556,13.4971,32.1545,0.925,24.9698,36.9155,0.47,15.4205,9.11,0.3,17.4819,23.7953,0.665,0.3,19.0846,0.3,18.8018,9.26352,0.45,7.02225,6.72,22.2256,5.305,11.1345,0.3,15.3888,0.3,16.3668,21.609,0.3,20.7159,0.3,15.795,13.8798,16.8527,6.98252,83.3825,910.08,0.3,57.1784,1.935,50.7403,0.3,0.3,51.4363,38.7463,0.3,4.58,0.3,50.7609,21.2313,0.33,0.3,16.2315,3.44,13.1512,5.02033,9.3546,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
190,12.54,2.12579,0.3,6.00198,9.31002,0.585,4.44852,5.55129,0.3,9.88917,0.3,0.3,8.03746,0.951454,24.0891,0.3,4.13431,0.3,0.3,0.3,0.3,0.3,0.3,315.4,0.3,279.96,2.145,2.625,0.3,0.385,33.7174,14.1819,-9.5,4.645,0.3,0.3,0.3,0.3,0.645,0.3,0.3,8.96735,0.3,17.7885,0.3,203.951,66.0737,0.3,0.3,0.3,124.401,100.68,138.807,56.8755,7.2071,44.1634,0.3,13.7231,48.0386,21.9629,27.0246,0.3,57.8112,0.3,0.3,12.2253,0.3,9.27187,0.615,12.8152,0.3,8.33227,5.63228,4.96438,12.18,11.6609,0.3,67.4492,11.725,0.585,14.8922,15.521,24.6098,11.8163,20.7327,30.6983,21.5946,14.0293,24.768,21.0087,75.8712,158.231,0.42,37.3129,55.7655,15.27,1.42,18.1518,64.1689,0.3,0.3,81.691,26.5025,19.8285,74.7823,1.45,29.4065,29.9422,71.3323,0.975,55.3937,21.3207,0.47,37.8281,8.91,0.3,42.885,58.3725,0.8,0.3,46.8166,0.3,46.1228,22.7244,0.425,17.2263,6.76,54.5219,5.33,27.3142,0.3,22.0636,0.3,23.4659,30.9818,0.3,29.7014,0.3,13.9,22.3742,27.1665,11.2558,91.2814,705.63,0.3,49.5382,1.885,43.9604,0.3,0.3,44.5634,33.569,0.3,4.515,0.3,75.3275,31.5066,0.325,0.3,24.0871,10.04,19.5159,12.3154,22.9478,0.305,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
191,21.33,4.56058,1,12.8764,19.9733,1,9.54367,11.9095,1,21.2158,1,1,17.2432,2.04121,28.3517,1,8.86956,1,1,1,1,1,1,416.87,1,357.785,2.16,2.65,1,1,18.2299,7.6927,1,4.77,1,1,1,1,1,1,1,5.68031,1,13.8974,1,213.7,69.2322,1,1,1,130.348,105.493,145.442,59.5943,9.29942,56.9846,1,17.7071,61.9848,28.3391,34.8702,1,74.5945,1,1,15.7745,1,11.9636,1,27.4932,1,17.8757,12.0833,10.6504,12.865,25.0167,1,95.6379,17.105,1,21.116,22.0076,34.8948,16.7545,29.3973,56.0939,30.6194,19.8924,45.2577,38.3884,89.2967,186.23,1,43.9154,65.6333,15.68,1.465,21.3951,75.6343,1,1,96.2872,31.2379,23.3714,88.1442,1.45,26.3812,26.8618,63.9938,1,49.6949,11.5274,1,37.4188,8.835,1,42.4209,57.7408,1,1,46.3101,1,45.6237,22.4785,1,17.0399,6.775,53.9319,5.36,27.0187,1,13.976,1,14.8643,19.6252,1,18.8142,1,14.62,17.48,21.224,8.79368,95.6449,554.895,1,13.3191,1.835,11.8194,1,1,11.9816,9.02555,1,4.23,1,97.1961,40.6533,1,1,31.0799,32.16,25.1816,12.1821,22.6995,1,1,1,1,1,1,1,1,1,1
192,55.695,5.2886,0.3,14.9319,23.1617,0.555,11.0672,13.8106,0.3,24.6026,0.3,0.3,19.9958,2.36705,16.3286,0.3,10.2854,0.3,0.3,0.3,0.3,0.3,0.3,301.355,0.3,301.85,2.13,2.49,0.3,0.375,0.447134,0.3,-9.5,5.295,0.3,0.3,0.3,0.3,0.61,0.3,0.3,2.59102,0.3,5.80726,0.3,199.214,64.5391,0.3,0.3,0.3,121.512,98.342,135.583,55.5544,5.8286,35.7163,0.3,11.0983,38.8502,17.7621,21.8556,0.3,46.7536,0.3,0.3,9.887,0.3,7.49844,0.63,31.8821,0.3,20.7293,14.0121,12.3505,15.24,29.0102,0.3,77.5076,17.04,0.565,17.113,17.8356,28.2797,13.5784,23.8244,41.1211,24.8149,16.1214,33.1773,28.1416,51.4286,107.256,0.41,25.2922,37.8001,1.175,1.48,11.1852,39.5411,0.3,0.3,50.3382,16.3309,12.2184,46.0811,1.47,10.4455,10.6358,25.338,0.94,19.6764,0.337888,0.47,19.2546,8.925,0.3,21.8285,29.7117,0.5,0.3,23.8298,0.3,23.4766,11.5668,0.43,8.76824,6.675,27.7517,4.815,13.903,0.3,6.37503,0.3,6.7802,8.95185,0.3,8.5819,0.3,16.515,7.30431,8.86883,3.6746,89.1612,408.875,0.3,14.6726,1.73,13.0205,0.3,0.3,13.1992,9.94275,0.3,4.115,0.3,60.9196,25.4803,0.32,0.3,19.4799,42.01,15.7831,6.26857,11.6805,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
193,80.065,4.6847,0.3,13.2268,20.5169,0.57,9.80341,12.2336,0.3,21.7932,0.3,0.3,17.7125,2.09676,11.4728,0.3,9.11095,0.3,0.3,0.3,0.3,0.3,0.3,250.195,0.3,239.52,2.105,2.315,0.3,0.37,0.3,0.3,-9.5,5.52,0.3,0.3,0.3,0.3,0.585,0.3,0.3,2.0289,0.3,3.59799,0.3,163.7,53.0338,0.3,0.3,0.3,99.85,80.8107,111.413,45.6509,1.43766,8.80963,0.3,2.73745,9.58264,4.38112,5.39081,0.3,11.5321,0.3,0.3,2.43869,0.3,1.84953,0.605,28.2415,0.3,18.3622,12.4121,10.9402,16.935,25.6976,0.3,59.4429,17.03,0.52,13.1245,13.6786,21.6885,10.4136,18.2716,20.1029,19.0312,12.364,16.2194,13.7576,36.1348,75.3599,0.41,17.7708,26.5592,4.115,1.47,11.8174,41.7759,0.3,0.3,53.1833,17.2539,12.909,48.6856,1.475,5.60504,5.70715,13.5963,0.885,10.5583,0.3,0.475,20.063,8.935,0.3,22.7451,30.9592,0.58,0.3,24.8303,0.3,24.4623,12.0524,0.445,9.13638,6.64,28.9169,4.23,14.4867,0.3,4.99199,0.3,5.30926,7.00977,0.3,6.72008,0.3,17.69,4.52551,5.49484,2.27666,73.2666,243.815,0.3,15.0308,1.63,13.3384,0.3,0.3,13.5214,10.1855,0.3,4.07,0.3,15.0262,6.28486,0.32,0.3,4.80484,25.955,3.89299,6.53176,12.1709,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
194,80.05,5.17858,0.3,14.6212,22.6799,0.565,10.8369,13.5233,0.3,24.0907,0.3,0.3,19.5798,2.31781,13.6035,0.3,10.0715,0.3,0.3,0.3,0.3,0.3,0.3,240.055,0.3,213.19,2.105,2.31,0.3,0.37,0.3,0.3,-9.5,5.225,0.3,0.3,0.3,0.3,0.58,0.3,0.3,2.20524,0.3,3.05699,0.3,110.993,35.9584,0.3,0.3,0.3,67.701,54.7919,75.541,30.9525,1.12705,6.9063,0.3,2.14602,7.5123,3.43458,4.22612,0.3,9.04054,0.3,0.3,1.91181,0.3,1.44994,0.595,31.2188,0.3,20.298,13.7206,12.0936,16.96,28.4067,0.3,43.3204,16.92,0.505,9.56478,9.96864,15.806,7.58919,13.3159,13.2829,13.8695,9.01054,10.7169,9.09026,42.8456,89.3556,0.405,21.0712,31.4916,5.39,1.465,10.7803,38.1097,0.3,0.3,48.516,15.7398,11.7761,44.413,1.47,5.05155,5.14358,12.2537,0.865,9.51571,0.3,0.48,19.063,8.99,0.3,21.6114,29.4161,0.57,0.3,23.5927,0.3,23.2431,11.4517,0.44,8.68101,6.645,27.4757,4.285,13.7647,0.3,5.42586,0.3,5.77071,7.61903,0.3,7.30415,0.3,17.695,3.84505,4.66862,1.93434,49.6768,120.86,0.3,7.20519,1.595,6.39391,0.3,0.3,6.48162,4.88252,0.3,4.235,0.3,11.7798,4.92701,0.32,0.3,3.76675,11.035,3.05191,6.20621,11.5643,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
195,79.975,4.85497,0.3,13.7076,21.2626,0.56,10.1597,12.6783,0.3,22.5853,0.3,0.3,18.3563,2.17297,10.4128,0.3,9.4421,0.3,0.3,0.3,0.3,0.3,0.3,175.165,0.3,115.155,2.075,2.305,0.3,0.37,5.72735,2.49589,-9.5,5,0.3,0.3,0.3,0.3,0.595,0.3,0.3,1.57112,0.3,3.60478,0.3,44.6996,14.5827,0.3,0.3,0.3,27.3233,22.142,30.4701,12.5735,0.872879,5.3488,0.3,1.66205,5.81813,2.66001,3.27305,0.3,7.00173,0.3,0.3,1.48066,0.3,1.12295,0.645,29.2679,0.3,19.0296,12.8632,11.3379,16.955,26.6316,0.3,30.3857,17.01,0.47,6.7089,6.99218,11.0866,5.32319,9.34,6.59125,9.72829,6.32014,5.31795,4.51079,32.7961,68.397,0.395,16.1289,24.1052,2.065,1.455,5.20569,18.4028,0.3,0.3,23.4279,7.60056,5.68655,21.4466,1.48,4.09377,4.16835,9.93039,0.85,7.71152,3.67676,0.48,10.0959,8.48,0.3,11.4455,15.579,0.48,0.3,12.4949,0.3,12.3097,6.06491,0.44,4.59752,6.595,14.5513,4.495,7.28987,0.3,3.86563,0.3,4.11131,5.42814,0.3,5.20381,0.3,17.7,4.53406,5.50521,2.28096,20.0889,51.53,0.3,6.41712,1.555,5.69457,0.3,0.3,5.77269,4.34849,0.3,4.545,0.3,9.12319,3.81588,0.325,0.3,2.91728,5.145,2.36364,3.28685,6.12453,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
196,79.875,3.69032,0.3,10.4193,16.162,0.565,7.72253,9.6369,0.3,17.1674,0.3,0.3,13.9528,1.6517,4.99345,0.3,7.17705,0.3,0.3,0.3,0.3,0.3,0.3,110.32,0.3,22.485,1.96,2.295,0.3,0.365,18.5173,7.78856,-9.5,4.66,0.3,0.3,0.3,0.3,0.615,0.3,0.3,0.836553,0.3,3.09094,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.310738,1.61258,0.3,0.501084,1.75408,0.801953,0.986774,0.3,2.11091,0.3,0.3,0.446395,0.3,0.356789,0.73,22.2469,0.3,14.4646,9.7775,8.61804,16.98,20.243,0.3,20.5024,17.015,0.45,4.52676,4.7179,7.48058,3.59176,6.30207,2.75773,6.56406,4.26445,2.22499,1.88728,15.7274,32.7999,0.385,7.73461,11.5597,0.8,1.425,2.8193,9.96658,0.3,0.3,12.6881,4.11631,3.07972,11.615,1.495,2.55156,2.59804,6.1894,0.81,4.80642,11.7091,0.48,5.47235,7.265,0.3,6.2039,8.44437,0.445,0.3,6.77267,0.3,6.67229,3.2874,0.44,2.49202,6.495,7.88733,4.265,3.95137,0.3,2.05828,0.3,2.1891,2.89025,0.3,2.77081,0.3,17.695,3.88776,4.72048,1.95582,0.3,51.695,0.3,3.79961,1.66,3.37179,0.3,0.3,3.41804,2.57476,0.3,4.565,0.3,2.7505,1.15043,0.335,0.3,0.879514,3.62,0.712602,1.78159,3.31972,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
197,79.8,2.90115,0.3,8.19113,12.7057,0.565,6.07107,7.57605,0.3,13.4961,0.3,0.3,10.969,1.29849,3.55419,0.3,5.64224,0.3,0.3,0.3,0.3,0.3,0.3,76.82,0.3,0.3,1.865,2.26,0.3,0.37,21.1988,8.91643,-9.5,4.535,0.3,0.340155,0.3,0.3,0.625,0.3,0.3,0.506447,0.319776,1.374,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.95935,0.3,0.345021,1.04353,0.477095,0.587049,0.3,1.25582,0.3,0.3,0.323736,0.3,0.3,0.735,17.4894,0.3,11.3714,7.68659,6.77508,17.02,15.914,0.3,14.0457,17.015,0.485,3.10116,3.23211,5.12475,2.46062,4.31738,2.00909,4.49686,2.92146,1.62097,1.37494,11.1943,23.3459,0.38,5.50526,8.22782,0.79,1.41,1.6721,5.91108,0.3,0.3,7.52517,2.44134,1.82655,6.88876,1.5,1.98019,2.01627,4.80341,0.77,3.73013,13.4048,0.48,3.83993,6.67,0.3,4.35325,5.92539,0.425,0.3,4.75236,0.3,4.68193,2.30676,0.42,1.74864,6.345,5.53451,4.005,2.77266,0.3,1.24608,0.3,1.32528,1.74975,0.3,1.67744,0.3,17.685,1.72821,2.09837,0.869414,0.3,54.735,0.3,2.38723,1.715,2.11844,0.3,0.3,2.1475,1.61768,0.3,4.245,0.3,1.63632,0.684409,0.34,0.3,0.523237,3.46,0.427343,1.25014,2.32943,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
198,79.91,2.60087,0.3,7.34332,11.3907,0.56,5.44269,6.7919,0.3,12.0992,0.3,0.3,9.8337,1.16409,3.18233,0.3,5.05825,0.3,0.3,0.3,0.3,0.3,0.3,59.49,0.3,0.3,1.795,2.24,0.3,0.38,12.9716,5.45599,-9.5,4.56,0.622439,1.08272,0.461614,0.3,0.63,0.763729,0.3,0.398229,0.966683,1.04352,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.481738,0.3,0.3,0.510847,0.314977,0.352998,0.3,0.584255,0.3,0.3,0.3,0.3,0.3,0.625,15.6792,0.3,10.1944,6.891,6.07383,17.03,14.2669,0.3,12.588,17.165,0.485,2.77933,2.89668,4.59291,2.20526,3.86933,1.60366,4.03019,2.61828,1.29386,1.09748,10.0231,20.9034,0.38,4.92927,7.36698,0.785,1.41,1.34137,4.74192,0.3,0.3,6.03675,1.95847,1.46528,5.52622,1.5,1.69829,1.72923,4.11959,0.735,3.1991,8.20241,0.48,2.87739,6.67,0.3,3.26205,4.4401,0.415,0.3,3.56111,0.3,3.50833,1.72853,0.405,1.31032,6.305,4.14721,3.8,2.07766,0.512749,0.979816,0.3,1.04209,1.37586,0.3,1.319,0.3,17.69,1.31253,1.59366,0.660296,0.3,54.63,0.3,5.07638,1.625,4.5048,0.3,0.3,4.56659,3.43995,0.3,3.995,0.3,0.71583,0.386665,0.335,0.3,0.330933,3.485,0.3,0.936771,1.74553,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
199,79.955,2.30421,0.3,6.50574,10.0914,0.555,4.8219,6.01722,0.3,10.7192,0.3,0.3,8.71207,1.03131,2.59993,0.3,4.48131,0.3,0.3,0.3,0.3,0.3,0.3,47.61,0.3,0.3,1.715,2.205,0.3,0.375,8.28322,3.48401,-9.5,4.85,0.798353,1.5083,0.526582,0.3,0.6,1.03711,0.3,0.329716,1.34666,0.954106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.585,13.8908,0.3,9.03162,6.10501,5.38105,17.025,12.6396,0.3,11.3002,17.125,0.445,2.49499,2.60034,4.12303,1.97965,3.47348,1.2464,3.61788,2.35042,1.00562,0.852985,8.18877,17.0779,0.375,4.02717,6.01876,0.775,1.41,1.23856,4.37845,0.3,0.3,5.57404,1.80835,1.35296,5.10264,1.495,1.50439,1.5318,3.64926,0.72,2.83386,5.23778,0.48,2.18223,6.655,0.3,2.47395,3.3674,0.41,0.3,2.70076,0.3,2.66074,1.31093,0.43,0.993754,6.26,3.14526,3.39,1.5757,0.612993,0.811246,0.3,0.862805,1.13916,0.3,1.09208,0.3,17.695,1.20007,1.45711,0.60372,0.3,54.55,0.3,5.98087,1.57,5.30744,0.3,0.3,5.38025,4.05287,0.3,3.97,0.3,0.3,0.3,0.315,0.3,0.3,3.46,0.3,0.710452,1.32382,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
200,79.855,1.88633,0.3,5.32587,8.26127,0.55,3.94741,4.92595,0.3,8.77519,0.3,0.3,7.13206,0.844276,2.06572,0.3,3.66859,0.3,0.3,0.3,0.3,0.3,0.3,42.39,0.3,0.3,1.7,2.165,0.3,0.365,10.4484,4.3947,-9.5,5.035,0.475914,0.765739,0.364968,0.3,0.565,0.573384,0.3,0.301428,0.69975,0.69832,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.61,11.3716,0.3,7.39367,4.99782,4.40516,17.015,10.3473,0.3,8.37433,17.16,0.44,1.84898,1.92705,3.05549,1.46708,2.57411,1.01358,2.68113,1.74184,0.817773,0.693651,6.5062,13.5688,0.365,3.1997,4.78207,0.775,1.41,0.966079,3.41521,0.3,0.3,4.34778,1.41052,1.05532,3.98009,1.49,1.37651,1.40158,3.33904,0.735,2.59296,6.6069,0.48,2.28043,6.625,0.3,2.58528,3.51893,0.41,0.3,2.82229,0.3,2.78047,1.36992,0.45,1.03847,6.17,3.2868,3.045,1.64661,0.400244,0.714509,0.3,0.75992,1.00332,0.3,0.961853,0.3,17.685,0.87834,1.06647,0.441868,0.3,54.505,0.3,3.19193,1.53,2.83253,0.3,0.3,2.87138,2.16298,0.3,4.09,0.3,0.3,0.3,0.315,0.3,0.3,3.445,0.3,0.742422,1.38339,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
