time,atemp,dtemp,windspd,solrad,cloud
617.167,17.1,16.2,0.7,0,0.8
617.208,17.1,16.6,0.8,0,0.8
617.25,17,16.5,1.1,0,0.7
617.292,17.4,16.4,1.4,0.13,0.6
617.333,19,16.9,1.3,0.44,0.7
617.375,19.7,16.9,1.3,1.26,0.7
617.417,22.9,17.5,1.1,1.38,0.7
617.458,23.7,18.1,3.2,2.31,0.5
617.5,25.5,18.1,4.4,2.95,0.2
617.542,26.6,18.4,3.6,3.2,0.1
617.583,27.4,17.8,4.8,3.05,0.1
617.625,27.3,17.4,5.1,2.69,0.2
617.667,26.8,17.5,4.5,2.13,0.2
617.708,25.7,17,5.2,1.41,0.4
617.75,24.1,16.3,5.3,0.6,0.7
617.792,22.7,16.7,4.2,0.07,0.7
617.833,21.5,17.4,3.3,0,0.6
617.875,20.8,17.2,2.5,0,0.5
617.917,20.3,17.5,2.6,0,0.6
617.958,19.8,16.8,1.9,0,0.4
618,19.7,16.7,0.6,0,0.6
618.042,19.4,16.9,0.8,0,0.8
618.083,18.8,17.1,0.9,0,0.6
618.125,18.6,17.2,1.2,0,0.7
618.167,18.8,17.1,0.8,0,0.9
618.208,18.9,17,0.2,0,0.9
618.25,18.8,17.2,0.6,0,0.9
618.292,19.5,17.2,0.5,0.11,0.9
618.333,20.3,17.3,0.8,0.28,0.9
618.375,20.3,17.6,0.5,0.26,0.8
618.417,22.1,17.2,3,1.03,0.9
618.458,22.9,17.3,2.6,1.45,0.9
618.5,23.2,17.8,4.4,1.1,0.9
618.542,23.4,17.6,4,0.86,0.9
618.583,24.1,17.5,4.6,1.55,0.8
618.625,23.8,17.5,5.5,1.08,0.8
618.667,23.6,17.8,4.4,1.02,0.8
618.708,23.3,17.7,3.3,0.82,0.7
618.75,23.1,17.7,2.3,0.4,0.9
618.792,21.9,18.2,1.4,0.06,0.9
618.833,21.5,18.2,1.2,0,0.4
618.875,20.9,18,0.4,0,0.8
618.917,20.2,18.3,0.4,0,0.6
618.958,19.9,17.4,0.4,0,0.6
619,19.5,17.2,0.3,0,1
619.042,19.7,17.2,0.9,0,0.7
619.083,19.8,17,0.5,0,0.7
619.125,19.9,17.4,0.8,0,0.7
619.167,19.3,17.2,0.1,0,0.6
619.208,18.7,17.5,0.6,0,0.8
619.25,18.3,17.3,0.3,0,0.8
619.292,19.6,18,0.3,0.22,0.7
619.333,22.2,17.9,0.3,0.76,0.6
619.375,22.8,18.3,1.6,1.36,0.8
619.417,23.8,19,3.1,1.91,0.9
619.458,24.7,19.7,3.6,1.65,0.9
619.5,25.4,20.2,3.3,1.8,0.8
619.542,26.4,19.7,4,2.27,0.7
619.583,27,20.5,4,2.46,0.8
619.625,26.7,20.2,3.5,1.54,0.8
619.667,26.6,20.4,4.1,1.57,0.3
619.708,26.2,20.5,4.1,1.08,0.4
619.75,25,20.6,4.2,0.58,0.9
619.792,24.3,20,3.6,0.04,0.6
619.833,23.2,19.9,4.4,0,0.3
619.875,22.6,19.5,4.2,0,0.5
619.917,22.2,19.3,4,0,0.5
619.958,21.4,19.1,2.4,0,0.5
620,21.1,18.6,2,0,0.7
620.042,21.3,19.2,3.3,0,0.6
620.083,20.6,18.8,3,0,0.7
620.125,20.5,19.1,1.8,0,0.7
620.167,19.8,19.1,1.3,0,0.7
620.208,19.4,18.5,0.9,0,0.7
620.25,18.9,18.7,1.5,0,0.7
620.292,19.4,18.5,0.6,0.09,0.8
620.333,20.2,19,1.8,0.48,1
620.375,20.9,19.1,1.2,0.54,1
620.417,21,19.2,2,0.59,1
620.458,21.6,19.5,1.2,0.78,1
620.5,22.4,19.9,1.7,0.76,1
620.542,23,19.7,2.1,1.01,1
620.583,22.5,20.9,1.8,0.71,1
620.625,23.3,20.6,1.4,1.09,1
620.667,24.3,20.8,0.5,0.88,1
620.708,23.7,21.4,1.5,0.43,0.9
620.75,23.5,21.3,0.3,0.19,1
620.792,23.2,21.2,0.5,0.02,0.6
620.833,22.3,21.6,1,0,0.9
620.875,22,21.3,0.7,0,0.9
620.917,21.8,21.2,1.2,0,1
620.958,21.6,21.2,1.9,0,0.9
621,21.8,21.1,3,0,1
621.042,21.9,21.2,3.4,0,1
621.083,21.5,20.8,0.2,0,0.7
621.125,21.3,20.9,0.7,0,0.8
621.167,21.4,20.8,1.2,0,0.9
621.208,21.5,20.9,1.1,0,1
621.25,21.6,20.9,0.4,0,1
621.292,22.2,21.1,0.1,0.05,1
621.333,22.9,21.3,1.6,0.33,0.8
621.375,24,21.1,2.8,0.67,0.8
621.417,25.2,21,4.2,1.38,0.8
621.458,26.5,21,5.6,2.23,0.8
621.5,26.5,20.1,6.1,2.4,0.8
621.542,27.2,20.2,5.1,2.73,0.7
621.583,27.2,20.7,4.1,2.35,0.9
621.625,27.2,19.5,3.9,1.46,0.9
621.667,26.3,16.5,5.4,0.99,0.9
621.708,25.8,16,3.9,0.92,0.9
621.75,24.8,15.4,3.6,0.41,0.9
621.792,23.8,15.5,3.1,0.07,0.9
621.833,23.2,17.4,3.2,0,0.9
621.875,22.9,18,3.6,0,1
621.917,22.6,18.3,3.7,0,1
621.958,22.8,17.6,3.6,0,1
622,21.1,18.2,2.2,0,1
622.042,21.4,18.1,3.2,0,1
622.083,20.8,19.7,3,0,1
622.125,21.4,18.9,4.2,0,0.6
622.167,21.3,18.2,2.7,0,0.7
622.208,21,18.5,3,0,0.7
622.25,20.9,18,2.4,0,0.7
622.292,21.2,18.1,2.5,0.17,0.8
622.333,22.6,17.9,3,0.64,0.8
622.375,23.4,18.2,3.3,1.27,0.8
622.417,25.6,17.5,5.4,1.68,0.8
622.458,26.6,18.1,6.2,2.54,0.8
622.5,26.9,18.2,6.5,2.98,0.9
622.542,25.9,19,7.2,2.08,0.8
622.583,26.7,19,6,2.25,0.8
622.625,25.9,18.8,6.4,1.96,0.9
622.667,25.3,19.4,5.1,1.55,0.9
622.708,24.7,19.7,5.2,0.95,0.6
622.75,23.9,19.6,5.3,0.58,0.5
622.792,23.2,19.7,5,0.04,0.6
622.833,22.9,19.8,3.6,0,0.6
622.875,22.3,19.8,3.3,0,0.5
622.917,22.4,19.7,3.2,0,0.6
622.958,22.3,19.8,2.6,0,0.7
623,22.4,19.9,2.9,0,0.7
623.042,22.9,20.4,4.1,0,0.5
623.083,22.8,20.3,3.7,0,0.5
623.125,22.6,19.9,3.4,0,0.4
623.167,22,19.9,3.7,0,0.4
623.208,21.6,19.7,3.5,0,0.5
623.25,21.7,19.6,3.8,0,0.4
623.292,22.3,19.6,3.3,0.19,0.4
623.333,23.4,19.7,5.2,0.81,0.5
623.375,24.2,19.4,4,1.34,0.7
623.417,24.9,19.4,4.9,1.62,0.7
623.458,25.5,18.9,6.1,2.15,0.7
623.5,25.6,19.4,5.7,2.28,0.7
623.542,26.1,19.4,5.4,2.75,0.7
623.583,26.2,19.8,5.5,2.14,0.7
623.625,25.7,19.8,5.3,1.89,0.6
623.667,25.6,19.7,4.7,1.36,0.6
623.708,25,19.8,5,1.34,0.5
623.75,24.1,19.3,4,0.67,0.6
623.792,23.1,19.2,5.3,0.05,0.6
623.833,22.6,18.9,5.7,0,0.8
623.875,22.4,19.1,4.2,0,0.6
623.917,22.2,19.3,4.7,0,0.4
623.958,22,19.5,4,0,0.8
624,22,19.5,3.8,0,0.9
624.042,22.2,19.7,2.8,0,0.9
624.083,22.2,19.7,3.2,0,0.9
624.125,22.2,19.7,2.8,0,0.8
624.167,22,19.9,2.5,0,0.9
624.208,21.9,19.9,2.4,0,0.9
624.25,21.9,19.9,2.4,0,0.9
624.292,22,20.2,2.7,0.07,0.9
624.333,22.4,20.6,2.8,0.26,0.8
624.375,23.2,21.2,3.4,0.66,0.9
624.417,24.5,21.6,3.3,1.09,0.8
624.458,26.3,22.1,3,2.25,0.7
624.5,26,22.2,2.8,1.47,0.8
624.542,27.2,22.8,2.9,1.46,0.7
624.583,28.2,23.1,3.6,2.03,0.7
624.625,28.1,23.2,3,1.84,0.7
624.667,28.5,22.9,3.4,1.32,0.6
624.708,28,23.1,2.6,0.87,0.4
624.75,27.7,23.2,1.3,0.41,0.5
624.792,26.2,23.2,2.1,0.02,0.9
624.833,25.8,23,2.6,0,0.8
624.875,25.3,22.9,2.3,0,0.7
624.917,24,22.7,3.4,0,0.6
624.958,23.6,22.5,3.3,0,0
625,23.3,22.6,2.7,0,0.5
625.042,23.1,22.5,1.6,0,0.5
625.083,23.2,22.8,2.6,0,0.3
625.125,23.1,22.9,1.6,0,0.4
625.167,23,22.8,1.4,0,0.6
625.208,22.8,22.6,0.5,0,0.6
625.25,22.9,22.5,0.5,0,0.8
625.292,22.9,22.5,1.4,0.05,0.9
625.333,23.7,23,0.5,0.29,0.8
625.375,24.7,22.7,0.9,0.77,0.3
625.417,26.5,23.1,0.9,1.52,0.4
625.458,28.7,23.5,0.9,2.59,0.5
625.5,29.6,23.5,2,2.85,0.7
625.542,32,21.2,1.3,3.07,0.7
625.583,32,22.4,2,0,0.7
625.625,31.5,21.9,2.2,0,0.8
625.667,30.9,23.5,3,0.96,1
625.708,29.8,23.7,3,0.48,1
625.75,28.6,23.5,2.3,0.15,1
625.792,25.8,25.2,2,0,1
625.833,25,24.6,0.7,0,1
625.875,24.8,24.1,0.7,0,1
625.917,24.5,23.8,1.1,0,1
625.958,24.3,23.6,0.6,0,1
626,24.2,23.5,0.7,0,1
626.042,23.9,23.5,1.4,0,1
626.083,23.7,23.5,1,0,1
626.125,23.5,23.1,0.5,0,1
626.167,23.5,23.3,0.9,0,1
626.208,23.2,23.1,0.3,0,1
626.25,23.2,23.1,0.5,0,0.9
626.292,23.2,22.8,0.1,0.01,0.8
626.333,24.2,23.1,0.5,0.25,0.8
626.375,24.8,22,0.9,0.51,0.8
626.417,26,22.4,0.9,1.07,0.8
626.458,27.3,23.3,1.9,1.49,0.9
626.5,28.4,24.1,2.3,1.15,0.8
626.542,29.9,23.3,3.5,2.01,0.9
626.583,29.8,23.4,3.2,1.26,0.9
626.625,30,23.6,4,1.02,1
626.667,29.6,23.3,4.5,0.76,1
626.708,29.4,23.3,3.2,0.56,1
626.75,29.3,23.2,3.2,0.25,1
626.792,28.8,24.9,3.2,0,1
626.833,28.3,22.9,4.7,0,1
626.875,28.2,23.5,3.1,0,1
626.917,28.2,23.7,4.8,0,1
626.958,27.7,23.5,3.8,0,1
627,25.7,23.7,3.2,0,1
627.042,26.2,24,3.3,0,1
627.083,25.5,22.7,3.1,0,1
627.125,25.6,22.8,2.8,0,1
627.167,26.5,22.7,2.5,0,1
627.208,25,22.8,1.1,0,1
627.25,26.1,22.5,3.2,0,1
627.292,25.9,22.7,3.4,0.04,0.9
627.333,25.9,23.7,3.9,0.23,1
627.375,25.6,23,3.1,0.43,1
627.417,26.3,23.1,4.1,0.33,0.9
627.458,27.1,22.4,3.7,0.4,0.9
627.5,28.1,21.1,3.2,1.25,0.7
627.542,28.7,20.1,4.2,2.32,0.8
627.583,28.5,19.4,5.2,2.38,0.7
627.625,28.1,18.7,4.2,2.32,0.6
627.667,26.9,18.9,4.4,1.36,0.7
627.708,27,17.7,3.7,1.06,0.3
627.75,25.9,19,2.8,0.5,0.3
627.792,24.8,18.9,2.8,0.02,0.3
627.833,23.2,16.4,2.1,0,0.4
627.875,22.5,16,1.1,0,0.9
627.917,21.7,15,2.4,0,0.2
627.958,20.7,14.3,1.6,0,0.1
628,18.8,14.2,1.2,0,0.8
628.042,18.1,14.3,2.4,0,0.4
628.083,18.1,14.3,1.6,0,0.3
628.125,18.8,13.8,2.2,0,0.7
628.167,19.8,12.7,2.3,0,0.7
628.208,18.1,13.7,1.8,0,0.2
628.25,17.1,14.3,0.8,0,0.2
628.292,18.4,15,0.6,0.12,0.2
628.333,20.4,12.3,2,0.73,0.4
628.375,21,11.8,3.6,1.57,0.7
628.417,20.2,12.4,4.6,1.67,0.6
628.458,22.2,11.8,3.3,1.73,0.6
628.5,22.3,11.3,5.4,2.08,0.5
628.542,21.6,11.6,5.3,2.74,0.7
628.583,22.2,11.8,3.6,1.63,0.5
628.625,22.1,12.9,4.4,1.7,0.4
628.667,21,13.6,5,1.71,0.3
628.708,19.9,13.5,5.3,1.09,0.6
628.75,19.1,13.9,4.8,0.3,1
628.792,18.4,13.6,4.2,0.01,0.6
628.833,17.8,13.7,4.4,0,0.8
628.875,17.4,13.5,4.4,0,0.9
628.917,16.9,13.4,2.6,0,0.5
628.958,16,12.9,1.6,0,0
629,15.6,12.8,1.8,0,0
629.042,15,12.6,1.5,0,0
629.083,14.3,12.6,1,0,0
629.125,13.5,13,1.2,0,0
629.167,13.1,12.6,0.9,0,0
629.208,12.5,12.4,0.6,0,0.3
629.25,12.1,12,0.7,0,0.7
629.292,13.2,12.7,1,0.09,0.1
629.333,16.1,13.3,0.8,0.76,0.1
629.375,17.9,13.1,1.2,1.48,0.4
629.417,19.8,13.7,2,2.3,0.4
629.458,20.5,12.4,3.6,2.81,0.4
629.5,21.9,11.8,3.7,2.89,0.2
629.542,22.7,11.7,4.7,3.08,0.2
629.583,22.1,9.9,4.4,2.96,0.2
629.625,22.1,11.1,4.2,2.47,0.1
629.667,21.9,10.3,4.5,1.98,0
629.708,21.1,10.8,4.1,1.27,0
629.75,19.8,12.3,4.3,0.51,0
629.792,18.6,12.5,3.1,0.02,0
629.833,18.1,12.3,2.1,0,0
629.875,16.1,12,1.3,0,0
629.917,15.9,12,1.3,0,0.1
629.958,15.2,12.1,0.7,0,0
630,14.1,12.3,0.9,0,0
630.042,13.4,12.4,0.9,0,0.2
630.083,13.3,12.1,0.3,0,0.3
630.125,12.9,12.1,0.8,0,0.3
630.167,12.4,11.6,0.1,0,0.4
630.208,12.2,11.7,0.4,0,0.4
630.25,11.7,11.5,1.7,0,0.6
630.292,12.4,11.7,0.6,0.12,0.5
630.333,13.9,12.1,1.2,0.57,0.5
630.375,15.8,12.5,1,1.29,0.6
630.417,18.6,12.5,1.4,1.78,0.4
630.458,20.6,13,1.5,2.23,0.5
630.5,22.9,14.7,2.1,2.72,0.4
630.542,23.2,14.2,4.1,3.01,0.4
630.583,24.6,14.3,2.3,2.85,0.4
630.625,23.8,14.7,2.9,1.87,0.5
630.667,23.8,15.5,3.3,1.74,0.5
630.708,23.4,15.9,3.1,0.74,0.7
630.75,22.4,16.6,2.1,0.24,0.8
630.792,21.6,16.9,3.2,0,0.9
630.833,21.1,17.1,3,0,0.7
630.875,20.5,16.9,1.7,0,0.9
630.917,19.9,17.1,1.6,0,0.7
630.958,19.3,16.7,1.2,0,0.5
631,18.9,16.6,0.7,0,0.8
631.042,18.4,16.7,0.7,0,0.8
631.083,17.8,16.9,0.8,0,0.7
631.125,17.2,16.8,0.9,0,0.3
631.167,16.6,16.4,0.8,0,0.5
631.208,16.3,16.1,1.1,0,0.6
631.25,16.3,16.1,0.3,0,0.7
631.292,17.3,16.4,0.1,0.16,0.3
631.333,18.6,16.9,0,0.49,0.3
631.375,19.8,16.4,1.3,1.29,0.2
631.417,22.2,17.3,1.6,2.1,0.1
631.458,24.8,16.5,1.5,2.52,0.1
631.5,25.8,15.1,3,2.85,0.1
631.542,26.4,15.1,3.5,2.93,0.3
631.583,26.6,15.3,3.4,2.49,0.4
631.625,27.2,13.8,4.5,1.29,0.5
631.667,27.1,14.8,4.8,1.33,0.4
631.708,25.8,14.5,5.4,0.99,0.5
631.75,24.6,14.6,4,0.35,0.6
631.792,22.1,15.6,3.6,0,0.6
631.833,20.5,14.8,3.7,0,0.1
631.875,19,12.9,3.7,0,0.3
631.917,17.9,10.2,4.5,0,0.2
631.958,17.2,10.7,4.2,0,0
632,16.8,10.6,3.3,0,0.7
632.042,16.6,11,3.5,0,0.3
632.083,16.2,10.9,3.1,0,0.1
632.125,15.9,10.8,2.6,0,0.1
632.167,15.7,10.8,2.6,0,0.3
632.208,15.6,10.9,2.1,0,0.3
632.25,15.6,10.7,3,0,0.3
632.292,15.8,10.7,3.9,0.15,0.2
632.333,16.8,10.1,3.2,0.62,0
632.375,17.6,9.9,3.3,1.51,0.1
632.417,19.3,9.7,2.7,2.08,0.1
632.458,21.8,9.3,3.8,2.63,0.3
632.5,22.4,8.8,3.8,2.9,0.2
632.542,22.8,9.5,4.3,3.09,0.3
632.583,24.2,8.9,2.5,2.94,0.5
632.625,23.6,9.1,2.3,2.35,0.7
632.667,23.6,10.2,2,1.1,0.7
632.708,23.2,9.9,1.9,0.58,0.7
632.75,22.6,10.3,2.2,0.2,1
632.792,21.8,10.9,2,0,1
632.833,21.1,11.1,1.8,0,0.7
632.875,19,11.7,1.4,0,0.8
632.917,18.1,12.9,0.6,0,1
632.958,17.2,13.3,1.2,0,0.8
633,17,13.3,0.8,0,1
633.042,16.2,12.9,1.1,0,1
633.083,15.5,13.1,1.3,0,0.9
633.125,15.3,12.7,0.8,0,0.9
633.167,14.9,13,0.7,0,0.9
633.208,14.7,13,0.9,0,0.9
633.25,14.7,13,1,0,0.8
633.292,14.9,13,1.2,0.05,0.8
633.333,16.6,13.1,0.6,0.43,0.8
633.375,17.8,13.3,1.5,1.07,1
633.417,19.1,12.8,1.2,1.01,1
633.458,20.8,12.9,1.2,1.4,1
633.5,21.8,13.9,1.4,1.29,1
633.542,21.8,14.6,1.9,1.12,1
633.583,21.8,14.9,2.3,1.17,1
633.625,22,15.1,2.1,0.92,0.7
633.667,22.1,14.4,2.5,1.47,0.7
633.708,21.9,14.7,1.6,0.9,0.8
633.75,21.2,15.2,1.1,0.32,1
633.792,20.5,15.4,0.3,0,1
633.833,19.4,15.6,0.7,0,0.9
633.875,18.9,16.1,1.2,0,1
633.917,18.3,16,0.9,0,1
633.958,17.9,16.2,0.8,0,0.9
634,17.3,16.1,1.1,0,0.7
634.042,17.1,16.2,0.7,0,1
634.083,16.5,16.3,0.5,0,0.9
634.125,16.6,15.9,0.5,0,0.8
634.167,16,15.6,1.1,0,0.8
634.208,15.6,15.4,1,0,0.9
634.25,15.6,15.4,1,0,0.9
634.292,15.8,15.6,0.7,0.07,1
634.333,16.6,15.7,0.2,0.29,1
634.375,17.8,16.1,0.7,0.54,1
634.417,18.9,16.3,1,0.78,1
634.458,19.7,16.3,0.7,0.6,1
634.5,20.3,16.1,0.8,0.74,1
634.542,21.2,16.1,1.8,1.17,1
634.583,21.7,16.4,1.1,0.82,1
634.625,21.5,16.2,0.9,0.51,1
634.667,21.3,17.3,1.6,0.44,1
634.708,21.3,17.5,1.6,0.41,1
634.75,20.8,17.7,0.9,0.16,1
634.792,19.9,17.2,0.9,0,0.8
634.833,19.1,17.4,0.4,0,0.9
634.875,18.5,16.8,0.5,0,1
634.917,17.8,16.9,0.9,0,1
634.958,17.7,16.7,0.5,0,0.9
635,17.2,16.7,1.2,0,1
635.042,17.2,16.7,1.2,0,1
635.083,17.1,16.4,1,0,0.8
635.125,16.8,16.4,1,0,0.9
635.167,16.7,15.7,1,0,0.9
635.208,16.8,15.8,0.9,0,0.9
635.25,16.9,15.7,0.8,0,0.9
635.292,16.9,15.9,0.5,0.03,0.9
635.333,17.5,16.6,0.7,0.26,0.6
635.375,17.9,16.9,1.9,0.61,0.4
635.417,20.6,16.8,2.2,2,0.3
635.458,22.6,17,3.2,2.61,0.3
635.5,23.4,17.1,4.1,2.87,0.3
635.542,24.5,17.4,3.1,2.84,0.3
635.583,25.2,16.6,3,2.73,0.3
635.625,25.8,16,3.1,2.34,0.1
635.667,25.7,15.3,3.9,1.73,0.1
635.708,25.3,16.1,3.4,1.07,0.1
635.75,24,18.4,3.2,0.36,0.1
635.792,22.5,18.4,4.2,0,0
635.833,21,19.8,3.4,0,0
635.875,20,16.4,2.3,0,0
635.917,19.6,18.2,2.7,0,0
635.958,18.8,17.2,3.1,0,0
636,17.8,16.9,1,0,0.4
636.042,16.4,16.3,1.5,0,0.6
636.083,15.9,15.8,1.3,0,0.7
636.125,15.4,15.2,0.4,0,0.6
636.167,15.2,15,1.1,0,0.7
636.208,15.1,14.9,0.5,0,0.8
636.25,15.6,15.2,0,0,0.8
636.292,15.7,15.2,0.2,0.08,0.9
636.333,16.8,15.6,0.5,0.41,0.9
636.375,17.9,16.4,1.8,0.84,0.9
636.417,20.4,16.4,1.4,1.55,0.8
636.458,22.2,16.9,1,1.88,0.8
636.5,22.7,17.3,1.5,1.7,0.6
636.542,23.9,17.1,1.2,1.64,0.9
636.583,24.8,15.4,1.1,1.28,0.9
636.625,24.4,16.1,1.5,0.96,0.5
636.667,24.8,15.6,2.3,1.01,0.8
636.708,24.3,16,1.6,0.64,0.8
636.75,23.8,14.7,1.5,0.22,0.6
636.792,21.6,16.5,0.5,0,0.5
636.833,20.5,16.1,0.4,0,0.6
636.875,18.9,15.5,0.8,0,0.5
636.917,17.6,15.7,0.2,0,0
636.958,17.2,15.7,0.6,0,0
637,16.6,15.2,0.1,0,0
637.042,15.7,14.8,0.4,0,0
637.083,15.1,14.6,0.1,0,0
637.125,14.6,14.4,0,0,0
637.167,14.5,14.4,0,0,0
637.208,13.9,13.8,0.8,0,0
637.25,14.3,13.9,1.1,0,0
637.292,14.4,14.2,0.5,0.1,0
637.333,16.6,14.7,0.7,0.6,0
637.375,18.7,15.5,0.7,1.3,0
637.417,21.1,16,1.2,1.94,0
637.458,23.8,17.2,2.1,2.39,0
637.5,25.7,16.5,1.7,2.71,0
637.542,27,16.5,2,2.77,0
637.583,27.2,14.9,1.7,2.61,0
637.625,28.5,13.9,1.2,2.23,0
637.667,28,13.8,1.1,1.64,0
637.708,27.7,13.2,1.8,0.97,0
637.75,26.8,13.1,1,0.31,0
637.792,24.1,15,0.8,0,0
637.833,21.4,15,1.2,0,0
637.875,20.5,14.8,0.2,0,0
637.917,19,15.6,1.4,0,0
637.958,18.2,15.9,0.4,0,0
638,17.3,15.9,0.1,0,0
638.042,16.4,15.4,0.6,0,0
638.083,16.2,15.3,0,0,0
638.125,15.4,15.2,1,0,0
638.167,15.2,15,0,0,0
638.208,14.6,14.5,1.3,0,0
638.25,14.6,14.5,0,0,0
638.292,14.7,14.6,1.3,0.09,0
638.333,16.3,15.3,1.1,0.6,0
638.375,19.7,15.9,0.8,1.28,0
638.417,21.7,16.2,1.4,1.95,0
638.458,24.4,16.6,1.8,2.44,0
638.5,26.5,16.4,1.6,2.77,0
638.542,28.7,13.7,1,2.86,0
638.583,28.9,10.5,1.2,2.62,0
638.625,30.1,9,1.4,2.28,0
638.667,30.1,7.9,1.2,1.69,0.1
638.708,29.5,10.5,1.7,0.92,0.1
638.75,28,11.1,1.5,0.34,0.1
638.792,25.1,15.4,0.4,0,0
638.833,22.4,14.5,0.4,0,0
638.875,20.4,14.5,1,0,0.1
638.917,19.3,15.3,0.8,0,0
638.958,18.2,15,0.5,0,0
639,17.7,14.5,0.1,0,0
639.042,16.4,14.7,0.5,0,0
639.083,15.7,14.8,0.9,0,0
639.125,15.1,14.6,0.4,0,0
639.167,14.4,14.3,0.8,0,0
639.208,14,13.8,0.9,0,0
639.25,13.8,13.3,0.2,0,0
639.292,14.3,13.9,0.3,0.09,0
639.333,16.7,13,0.8,0.63,0
639.375,19.8,13.9,0.9,1.33,0
639.417,22.2,14.5,1.3,2,0.3
639.458,25.5,14.9,1.8,2.41,0.3
639.5,27.4,12.9,2.2,2.75,0.4
639.542,29.2,12.5,2.1,2.84,0.7
639.583,29.7,11.2,1.8,2.21,0.8
639.625,30.1,9.5,2.3,1.69,0.6
639.667,29.1,10.2,2.1,1.25,0.6
639.708,29.1,10.7,1.7,0.76,0.5
639.75,27,11,1.4,0.47,0.5
639.792,23.9,12.2,0.4,0,0.5
639.833,21.6,12.7,0.7,0,0.8
639.875,20.5,13.2,0.7,0,1
639.917,19.9,13.5,1.3,0,0.9
639.958,19.1,13.7,1.1,0,0.7
640,19.4,13.7,0,0,0.5
640.042,18.2,14,1.8,0,0.9
640.083,17.8,14.1,0.9,0,0
640.125,16.3,14.1,1,0,0
640.167,15.8,14.3,0.8,0,0.6
640.208,15.3,14,0.9,0,0.8
640.25,15.7,14.7,0.8,0,0.8
640.292,16.1,14.6,0.7,0.08,0.7
640.333,17.4,14.6,1.2,0.4,0.6
640.375,19.2,14.8,0.7,0.9,0.7
640.417,20.8,14.2,1.4,1.3,0.6
640.458,23.1,14.9,2.5,1.89,0.6
640.5,25.2,16.3,1.8,2.47,0.6
640.542,27.7,15,2.8,2.83,0.7
640.583,29,13.2,2.8,2.48,0.7
640.625,29.4,11.8,2.2,1.72,0.8
640.667,28,14.9,2.2,0.91,0.9
640.708,26.8,15.8,1.8,0.36,0.9
640.75,26.1,14.5,2.3,0.14,0.8
640.792,24.6,16.3,1.4,0,0.8
640.833,23.7,17.4,2.2,0,0.9
640.875,22.9,18.4,2.4,0,0.9
640.917,22.8,18.9,1.8,0,1
640.958,23.1,18.6,1.8,0,1
641,22.6,18.7,1.5,0,0.2
641.042,22.4,18.7,1.1,0,0
641.083,22.3,19.2,1.9,0,1
641.125,22.5,19.2,1.3,0,1
641.167,22.5,20,2,0,1
641.208,22.3,19.8,1.5,0,1
641.25,20.3,20.2,0.6,0,1
641.292,20.6,20.5,0.7,0.02,1
641.333,21.6,21,0.7,0.42,1
641.375,22.5,21.8,1.2,0.54,1
641.417,23.3,21.1,0.8,0.91,1
641.458,25.7,22.1,1.4,1.49,1
641.5,26.4,22.2,1.2,1.74,1
641.542,28.1,22.3,1.1,1.58,1
641.583,29.1,21.8,2.1,1.43,1
641.625,29.1,21.8,2.3,0.91,1
641.667,28.8,21.8,2.5,0.62,1
641.708,27.8,22,1.6,0.26,0.9
641.75,26.6,22.2,1.4,0.08,0.8
641.792,26.5,22.5,1.2,0,1
641.833,26.5,22.1,1.8,0,1
641.875,26.5,21.9,1.7,0,1
641.917,26.7,21.6,2.6,0,1
641.958,25.1,22.1,0.6,0,1
642,24.9,22.1,0.8,0,1
642.042,24.6,22.2,0.3,0,0.8
642.083,24.6,22.4,0.8,0,1
642.125,25.4,21.6,1.3,0,1
642.167,26.8,21.5,2.1,0,1
642.208,25.7,21.5,0.9,0,1
642.25,26,21.6,0.8,0,1
642.292,26.9,21.6,1.1,0,1
642.333,24.8,23.2,1.8,0,1
642.375,23.3,23.2,1.5,0.15,1
642.417,23.1,23,2.6,0.16,1
642.458,23.1,23,1.2,0.26,1
642.5,23.7,23.5,1.8,0.64,1
642.542,22.2,22.1,2.3,1.08,0.7
642.583,24.9,21.8,2.7,1.23,0.8
642.625,25.2,20.6,4,1.73,0.9
642.667,24.3,19.3,2.9,0.72,1
642.708,19.1,17.4,5.6,0.22,1
642.75,17.7,16.3,5.5,0,1
642.792,16.2,16.1,6.8,0,1
642.833,16,15.5,4.8,0,1
642.875,15.7,14.8,5.1,0,1
642.917,15.7,14.7,5.8,0,0.8
642.958,15.4,13.9,4,0,0.9
643,15.3,13.6,4.4,0,1
643.042,15.3,13.3,3.4,0,1
643.083,15.4,13.2,3.2,0,0.8
643.125,15.4,13.4,2.5,0,0.9
643.167,15.3,13.3,2.5,0,0.8
643.208,15.2,13.3,2.8,0,0.8
643.25,15.2,13.5,3.1,0,0.9
643.292,15.3,12.9,3,0.03,0.9
643.333,15.6,13.2,2.8,0.2,0.9
643.375,16.1,12.8,2.4,0.35,0.6
643.417,17.8,13,3.4,0.97,0.9
643.458,18.1,13.3,3.6,1.59,0.9
643.5,18.7,13.5,3.2,1,0.9
643.542,19.5,13.9,3.9,2.32,0.7
643.583,20,13.9,3.8,2.47,0.4
643.625,20.1,14,4.1,2.24,0.4
643.667,19.7,14.5,4.6,1.66,0.3
643.708,18.8,14.2,4.2,0.88,0.5
643.75,18.2,14.4,3.4,0.13,0.7
643.792,17.4,14.6,3.2,0,0.8
643.833,17,13.8,2.9,0,1
643.875,16.4,13.6,3.1,0,1
643.917,16.4,14,3.5,0,1
