J_day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
790,17.1633,0.268354,0.05,0.757673,1.17527,0.555189,0.561569,0.700779,0.05,1.24838,0.05,0.05,1.01463,0.120109,0.619781,0.05,0.521903,0.21201,6.43682,0.05,1.00783,0.05,0.05,8.57333,0.05,0.3,0.568083,3.2729,0.164927,0.231142,8.03018,3.37758,-9.5,4.42156,1.30067,2.4573,0.8579,0.05,0.411844,1.68965,0.05,0.380971,2.19396,0.396884,0.05,6.89076,2.23239,0.05,0.05,0.05,4.20306,3.40163,4.68979,1.92162,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.61776,0.05,1.05184,0.711003,0.626689,20.4067,1.47203,0.05,1.1322,3.8,0.433179,0.24998,0.260535,0.413098,0.198347,0.348017,0.136482,0.362485,0.235494,0.110116,0.0934025,1.95206,4.07108,0.282296,0.96001,1.43477,0.3,1.10667,0.246162,0.870214,0.05,0.05,1.10784,0.359408,0.2689,1.01415,1.81333,0.622219,0.633555,1.50934,0.601867,1.17209,5.07777,4.19333,0.352922,6.75,0.05,0.397873,0.535542,0.318233,0.05,0.432822,0.05,0.426655,0.218665,0.403858,0.169792,5.01644,0.501314,3.26931,0.259464,0.99868,0.937354,0.05,0.996929,1.31624,0.05,1.26184,0.05,10.9867,0.499197,0.60612,0.251132,3.08407,29.5833,0.05,1.47379,1.74998,1.30785,0.05,0.05,1.32579,0.998699,0.05,3.79,0.05,0.13108,0.0548258,0.311505,0.05,0.05,2.32333,0.05,0.126139,0.220651,0.2339,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
791,25.8567,0.217517,0.05,0.58375,0.896303,0.558468,0.436975,0.541168,0.05,0.951023,0.05,0.05,0.776068,0.106563,0.565355,0.05,0.407287,0.216169,5.69542,0.05,0.891748,0.05,0.05,6.84333,0.05,0.3,0.564383,3.3775,0.166354,0.226161,6.93662,2.91761,-9.5,4.45108,1.94589,3.67631,1.28348,0.05,0.416725,2.52784,0.05,0.395244,3.28232,0.312376,0.05,8.15347,2.64147,0.05,0.05,0.05,4.97326,4.02497,5.54918,2.27375,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.22748,0.05,0.803923,0.54882,0.485715,13.79,1.11842,0.05,1.10097,3.8,0.438117,0.243084,0.253348,0.401703,0.192876,0.338417,0.136482,0.352486,0.228999,0.110116,0.0934025,1.78065,3.71358,0.28093,0.875708,1.30878,0.3,1.10333,0.240008,0.848459,0.05,0.05,1.08014,0.350423,0.262178,0.988792,1.71333,0.625331,0.636724,1.51689,0.59924,1.17795,4.38627,4.13,0.557247,6.84,0.05,0.631741,0.859887,0.329846,0.05,0.689658,0.05,0.679437,0.334754,0.402257,0.253762,5.13664,0.803164,3.26663,0.402367,1.4941,0.972473,0.05,1.03428,1.36555,0.05,1.30912,0.05,14.3267,0.392904,0.47706,0.200003,3.64922,29.6,0.05,1.56028,1.76198,1.38459,0.05,0.05,1.40359,1.0573,0.05,3.84333,0.05,0.13108,0.0548258,0.311497,0.05,0.05,2.20333,0.05,0.181419,0.338046,0.236481,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
792,31.2367,0.305169,0.05,0.831228,1.28018,0.569618,0.6204,0.770062,0.05,1.35878,0.05,0.05,1.10747,0.145794,0.525568,0.05,0.577756,0.218036,4.73695,0.05,0.741678,0.05,0.05,6.85333,0.05,0.3,0.58405,3.43653,0.163993,0.233248,7.70929,3.24261,-9.5,4.63205,1.58675,2.99779,1.0466,0.05,0.429379,2.06129,0.05,0.398877,2.67652,0.276913,0.05,8.29894,2.6886,0.05,0.05,0.05,5.06199,4.09678,5.64818,2.31431,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.75589,0.05,1.14748,0.781054,0.69041,6.66333,1.59922,0.05,1.05343,3.8,0.439159,0.232588,0.242409,0.384357,0.184547,0.323804,0.136482,0.337266,0.21911,0.110116,0.0934025,1.65533,3.45223,0.281111,0.81408,1.21667,0.3,1.1,0.233854,0.826703,0.05,0.05,1.05244,0.341438,0.255455,0.963439,1.55333,0.639275,0.650922,1.55071,0.604506,1.20422,4.87486,3.64,0.62276,7.02667,0.05,0.706011,0.96098,0.3301,0.05,0.770738,0.05,0.759315,0.37411,0.403314,0.283595,5.30535,0.897588,3.45707,0.449671,1.21834,0.981413,0.05,1.04379,1.3781,0.05,1.32115,0.05,16.0033,0.348299,0.422901,0.177563,3.71432,29.6133,0.05,1.8312,1.80979,1.62501,0.05,0.05,1.64731,1.24089,0.05,3.81333,0.05,0.13108,0.0548258,0.316535,0.05,0.05,2.02667,0.05,0.202747,0.377788,0.245521,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
793,34.5267,0.25878,0.05,0.700252,1.07702,0.554861,0.523323,0.648921,0.05,1.14298,0.05,0.05,0.932079,0.125031,0.484581,0.05,0.487536,0.219263,2.99223,0.05,0.468503,0.05,0.05,5.78333,0.05,0.3,0.593236,3.46218,0.154734,0.234371,7.20702,3.03135,-9.5,4.45167,1.76874,3.34162,1.16663,0.05,0.433731,2.29771,0.05,0.39758,2.9835,0.316149,0.05,9.25191,2.99733,0.05,0.05,0.05,5.64326,4.56721,6.29677,2.58007,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.47623,0.05,0.965656,0.658146,0.582076,6.14333,1.34476,0.05,1.0055,3.8,0.441281,0.222007,0.231381,0.366872,0.176152,0.309073,0.136482,0.321922,0.209142,0.110116,0.0934025,1.52624,3.18301,0.283792,0.750592,1.12179,0.3,1.1,0.224517,0.793695,0.05,0.05,1.01042,0.327805,0.245256,0.924971,1.39,0.647121,0.65891,1.56974,0.594117,1.219,4.55726,2.77333,0.448413,7.23,0.05,0.50613,0.682895,0.324684,0.05,0.551004,0.05,0.543085,0.276029,0.405853,0.213278,5.10361,0.638946,3.42971,0.328415,1.35808,0.97822,0.05,1.04039,1.37362,0.05,1.31685,0.05,17.6733,0.397649,0.482822,0.20239,4.14084,29.5533,0.05,2.31967,1.80405,2.05848,0.05,0.05,2.08672,1.5719,0.05,3.83333,0.05,0.13108,0.0548258,0.312346,0.05,0.05,1.84333,0.05,0.157227,0.278579,0.234742,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
794,31.19,0.362412,0.05,1.02324,1.5872,0.550926,0.758399,0.946401,0.05,1.68594,0.05,0.05,1.37025,0.162207,0.452737,0.05,0.70483,0.212377,2.39583,0.05,0.375123,0.05,0.05,6.66333,0.05,0.3,0.601461,3.36345,0.155876,0.241524,7.42273,3.12208,-9.5,4.55979,1.44878,2.73714,0.955597,0.05,0.430201,1.88207,0.05,0.388497,2.4438,0.510064,0.05,9.00777,2.91824,0.05,0.05,0.05,5.49435,4.44669,6.13061,2.51198,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,2.18478,0.05,1.42051,0.96021,0.846344,5.61667,1.98798,0.05,0.980023,3.8,0.439969,0.216381,0.225517,0.357575,0.171688,0.301241,0.136482,0.313764,0.203842,0.110116,0.0934025,1.42594,2.97384,0.283144,0.701268,1.04807,0.3,1.1,0.218363,0.77194,0.05,0.05,0.982727,0.31882,0.238533,0.899618,1.33,0.626402,0.637814,1.51948,0.594788,1.17997,4.69366,1.71333,0.40901,7.33333,0.05,0.461459,0.622091,0.315162,0.05,0.502237,0.05,0.495041,0.252359,0.407955,0.195334,5.03811,0.582154,3.51415,0.299963,1.11241,0.955872,0.05,1.01662,1.34224,0.05,1.28677,0.05,16.02,0.641553,0.778968,0.322748,4.03157,29.6067,0.05,2.75537,1.8112,2.44512,0.05,0.05,2.47867,1.86715,0.05,3.83,0.05,0.13108,0.0548258,0.315204,0.05,0.05,1.78333,0.05,0.144399,0.254676,0.235166,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
795,31.12,0.277612,0.05,0.783813,1.21582,0.541088,0.580944,0.724956,0.05,1.29145,0.05,0.05,1.04963,0.124253,0.420771,0.05,0.539909,0.209826,4.08982,0.05,0.640355,0.05,0.05,5.31333,0.05,0.3,0.627438,3.33066,0.152288,0.236373,7.48532,3.1484,-9.5,4.37162,1.30618,2.46773,0.86154,0.05,0.424877,1.69682,0.05,0.378116,2.20326,0.869976,0.05,9.17925,2.97379,0.05,0.05,0.05,5.59894,4.53135,6.24732,2.55981,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.67357,0.05,1.08813,0.735534,0.648311,5.61333,1.52282,0.05,0.957187,3.8,0.437847,0.211339,0.220262,0.349243,0.167687,0.294222,0.136482,0.306453,0.199093,0.110116,0.0934025,1.32526,2.76387,0.284275,0.651754,0.974071,0.3,1.1,0.206691,0.73068,0.05,0.05,0.9302,0.301779,0.225784,0.851533,1.33333,0.602684,0.613664,1.46195,0.587265,1.13529,4.73324,0.893333,0.388242,7.34667,0.05,0.437915,0.590044,0.316644,0.05,0.476534,0.05,0.469719,0.239883,0.4063,0.185876,4.91093,0.552221,3.37504,0.284967,1.00292,0.930331,0.05,0.989458,1.30638,0.05,1.25239,0.05,14.48,1.09425,1.32862,0.550485,4.10832,32.9367,0.05,2.37475,1.73211,2.10736,0.05,0.05,2.13627,1.60922,0.05,3.87667,0.05,0.13108,0.0548258,0.313086,0.05,0.05,1.78667,0.05,0.137638,0.242077,0.228569,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
796,31.0967,0.271015,0.05,0.765187,1.18693,0.557485,0.567138,0.707729,0.05,1.26076,0.05,0.05,1.02469,0.1213,0.40513,0.05,0.527079,0.207373,5.72608,0.05,0.896549,0.05,0.05,4.08667,0.05,0.98196,0.661983,3.27292,0.154259,0.235046,7.98931,3.36039,-9.5,4.31108,1.2298,2.32342,0.811157,0.05,0.419352,1.59759,0.05,0.362805,2.07442,1.04352,0.05,10.4666,3.39087,0.05,0.05,0.05,6.38419,5.16687,7.1235,2.91882,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.6338,0.05,1.06227,0.718055,0.632904,5.62667,1.48663,0.05,0.850413,3.8,0.442978,0.187764,0.195692,0.310285,0.148982,0.261401,0.136482,0.272268,0.176884,0.110116,0.0934025,1.276,2.66113,0.282346,0.627528,0.937864,0.3,1.1,0.195444,0.69092,0.05,0.05,0.879583,0.285358,0.213498,0.805197,1.33667,0.580351,0.590924,1.40778,0.586339,1.09322,5.05193,0.45,0.502767,7.35,0.05,0.569977,0.775819,0.314136,0.05,0.622232,0.05,0.613011,0.302026,0.404907,0.228952,4.8234,0.724641,3.32782,0.363029,0.944266,0.892658,0.05,0.949391,1.25347,0.05,1.20167,0.05,12.8067,1.31253,1.59366,0.660296,4.68451,36.2267,0.05,1.95173,1.68874,1.73197,0.05,0.05,1.75573,1.32257,0.05,3.88,0.05,0.13108,0.0548258,0.315174,0.05,0.05,1.79333,0.05,0.163682,0.304996,0.228611,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
797,27.8267,0.289311,0.05,0.816843,1.26705,0.573553,0.605425,0.755506,0.05,1.34587,0.05,0.05,1.09386,0.129489,0.386643,0.05,0.562661,0.215019,6.11431,0.05,0.957336,0.05,0.05,1.73333,0.05,1.91371,0.686511,3.26765,0.154745,0.229657,8.20788,3.45232,-9.5,4.20323,1.09227,2.06358,0.720444,0.05,0.423681,1.41893,0.05,0.353462,1.84243,1.34458,0.05,11.6357,3.7696,0.05,0.05,0.05,7.09726,5.74396,7.91914,3.24483,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.7441,0.05,1.13399,0.766529,0.67563,5.59,1.58699,0.05,0.714614,3.8,0.44348,0.157781,0.164443,0.260736,0.125191,0.219659,0.136482,0.228791,0.148638,0.110116,0.0934025,1.21777,2.53969,0.281937,0.598891,0.895065,0.3,1.1,0.183773,0.64966,0.05,0.05,0.827057,0.268317,0.200748,0.757113,1.34,0.563953,0.574227,1.368,0.572253,1.06233,5.19014,0.2,0.505451,7.33667,0.05,0.57302,0.779961,0.3126,0.05,0.625554,0.05,0.616283,0.303639,0.40544,0.230175,4.87387,0.72851,3.23775,0.364967,0.838667,0.869671,0.05,0.924943,1.2212,0.05,1.17073,0.05,9.46,1.6912,2.05343,0.850794,5.20773,39.4667,0.05,1.72585,1.67152,1.53153,0.05,0.05,1.55254,1.16951,0.05,3.88,0.05,0.13108,0.0548258,0.314425,0.05,0.05,1.79,0.05,0.164556,0.306624,0.231601,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
798,31.2,0.233999,0.05,0.630286,0.968487,0.574537,0.471466,0.584209,0.05,1.0277,0.05,0.05,0.838386,0.11394,0.370402,0.05,0.439342,0.214471,5.64212,0.05,0.883404,0.05,0.05,0.3,0.05,2.28542,0.693949,3.26073,0.152793,0.224749,6.98926,2.93976,-9.5,4.19749,1.45542,2.74967,0.959971,0.05,0.421771,1.89068,0.05,0.340227,2.45499,0.914494,0.05,12.4289,4.0266,0.05,0.05,0.05,7.58112,6.13556,8.45903,3.46605,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.32685,0.05,0.868526,0.592489,0.524206,5.61333,1.20883,0.05,0.567751,3.8,0.445255,0.125355,0.130648,0.207152,0.0994628,0.174516,0.136482,0.181771,0.118091,0.110116,0.0934025,1.16662,2.43302,0.278758,0.573735,0.857469,0.3,1.1,0.177619,0.627904,0.05,0.05,0.799361,0.259332,0.194026,0.731759,1.33333,0.54278,0.552669,1.31664,0.572886,1.02245,4.41956,0.2,0.377326,7.31,0.05,0.427767,0.582251,0.314406,0.05,0.466985,0.05,0.460064,0.226671,0.393789,0.171828,4.8994,0.543842,3.12079,0.272453,1.1175,0.837106,0.05,0.890309,1.17547,0.05,1.12689,0.05,10.9767,1.15024,1.39661,0.580998,5.56278,39.5267,0.05,1.84733,1.69341,1.63933,0.05,0.05,1.66182,1.25182,0.05,3.91667,0.05,0.13108,0.0548258,0.31262,0.05,0.05,1.79667,0.05,0.122843,0.228899,0.230687,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
799,31.2133,0.260434,0.05,0.704922,1.08426,0.546007,0.526785,0.65324,0.05,1.15067,0.05,0.05,0.938334,0.125771,0.341271,0.05,0.490753,0.211107,4.03683,0.05,0.632059,0.05,0.05,0.3,0.05,1.60346,0.695311,3.23443,0.15701,0.222384,4.24315,1.78471,-9.5,4.20385,1.52677,2.88448,1.00704,0.05,0.424028,1.98338,0.05,0.331144,2.57535,0.778678,0.05,11.0845,3.59105,0.05,0.05,0.05,6.76108,5.47189,7.54404,3.09113,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.48621,0.05,0.97214,0.662528,0.585939,5.61,1.35383,0.05,0.498673,3.8,0.433835,0.110103,0.114752,0.181948,0.0873613,0.153283,0.136482,0.159655,0.103723,0.110116,0.0934025,1.07487,2.24167,0.273549,0.528613,0.790032,0.3,1.09667,0.177831,0.628655,0.05,0.05,0.800316,0.259642,0.194257,0.732633,1.32333,0.510527,0.519828,1.2384,0.567434,0.96169,2.68309,0.2,0.262801,7.28667,0.05,0.295705,0.396477,0.313079,0.05,0.321287,0.05,0.316772,0.164527,0.394792,0.128753,4.74775,0.371422,3.09735,0.194391,1.17229,0.814758,0.05,0.86654,1.14409,0.05,1.0968,0.05,11.06,0.979413,1.18919,0.495059,4.96106,39.5567,0.05,1.20987,1.71479,1.07365,0.05,0.05,1.08837,0.819858,0.05,3.82333,0.05,0.13108,0.0548258,0.308314,0.05,0.05,1.8,0.05,0.0967989,0.165981,0.221007,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
800,34.49,0.219732,0.05,0.590003,0.906002,0.522396,0.44161,0.546951,0.05,0.961325,0.05,0.05,0.784441,0.107554,0.31426,0.05,0.411594,0.205633,3.40175,0.05,0.532621,0.05,0.05,0.446667,0.05,0.671705,0.727361,3.24164,0.153248,0.220444,2.95976,1.2449,-9.5,4.27974,1.28505,2.4278,0.8476,0.05,0.429209,1.66937,0.05,0.31687,2.16762,0.542509,0.05,11.9252,3.8634,0.05,0.05,0.05,7.27386,5.88689,8.11619,3.32557,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.24083,0.05,0.812603,0.554688,0.490887,5.67333,1.13056,0.05,0.420475,3.8,0.421528,0.0928374,0.0967574,0.153416,0.073662,0.129246,0.136482,0.13462,0.0874578,0.110116,0.0934025,0.989795,2.06424,0.272431,0.486773,0.727501,0.3,1.09333,0.177194,0.626404,0.05,0.05,0.797451,0.258712,0.193562,0.73001,1.31333,0.480562,0.489317,1.16571,0.582006,0.905245,1.87156,0.2,0.301685,7.28,0.05,0.339787,0.456478,0.313248,0.05,0.36941,0.05,0.364182,0.187885,0.397604,0.14646,4.65233,0.427465,3.14914,0.222467,0.98669,0.779639,0.05,0.829189,1.09477,0.05,1.04953,0.05,12.7367,0.682362,0.828518,0.345621,5.33732,39.6633,0.05,1.09892,1.74177,0.975184,0.05,0.05,0.988562,0.74467,0.05,3.8,0.05,0.13108,0.0548258,0.306551,0.05,0.05,1.80333,0.05,0.109458,0.189569,0.211725,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
801,31.2033,0.242618,0.05,0.685009,1.06256,0.518133,0.507713,0.633572,0.05,1.12866,0.05,0.05,0.91732,0.10859,0.29918,0.05,0.471851,0.206393,3.33768,0.05,0.522591,0.05,0.05,0.446667,0.05,0.3,0.749317,3.20408,0.155428,0.221022,2.77925,1.16898,-9.5,4.33547,1.75196,3.30991,1.15556,0.05,0.436289,2.27591,0.05,0.30623,2.95519,0.565899,0.05,11.0885,3.59233,0.05,0.05,0.05,6.7635,5.47384,7.54673,3.09223,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.46261,0.05,0.950967,0.642816,0.566588,5.65333,1.33086,0.05,0.394531,3.8,0.421528,0.087109,0.0907871,0.14395,0.0691168,0.121271,0.136482,0.126313,0.0820613,0.110116,0.0934025,0.9423,1.96519,0.272323,0.463416,0.692593,0.3,1.09,0.174011,0.615151,0.05,0.05,0.783125,0.254065,0.190085,0.716896,1.31,0.459267,0.467634,1.11406,0.576863,0.865131,1.75742,0.2,0.383388,7.31333,0.05,0.432412,0.582554,0.311358,0.05,0.470527,0.05,0.4638,0.236967,0.411779,0.183666,4.57,0.545224,3.2391,0.281462,1.34519,0.753459,0.05,0.801346,1.05801,0.05,1.01429,0.05,11.08,0.711783,0.86424,0.358078,4.96283,39.6367,0.05,0.740317,1.74995,0.65696,0.05,0.05,0.665972,0.503638,0.05,3.76,0.05,0.13108,0.0548258,0.305787,0.05,0.05,1.79333,0.05,0.136057,0.239133,0.208133,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
802,31.2067,0.19984,0.05,0.564231,0.875211,0.536169,0.418194,0.521862,0.05,0.929656,0.05,0.05,0.755581,0.0894438,0.310721,0.05,0.388655,0.208137,4.26709,0.05,0.66811,0.05,0.05,0.446667,0.05,0.3,0.771606,3.16101,0.148735,0.228113,5.61074,2.35994,-9.5,4.29743,1.34911,2.54882,0.889851,0.05,0.434765,1.75258,0.05,0.294811,2.27567,0.408202,0.05,10.2519,3.32128,0.05,0.05,0.05,6.25318,5.06084,6.97732,2.85892,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.20473,0.05,0.783296,0.529476,0.466688,5.66333,1.09621,0.05,0.413621,3.8,0.430903,0.0913239,0.09518,0.150915,0.0724611,0.127139,0.136482,0.132425,0.0860321,0.110116,0.0934025,0.978649,2.041,0.284032,0.481292,0.719309,0.3,1.09,0.16913,0.597897,0.05,0.05,0.76116,0.246938,0.184753,0.696788,1.31,0.454513,0.462793,1.10253,0.584769,0.856176,3.54787,0.2,0.474213,7.32,0.05,0.537606,0.731757,0.309684,0.05,0.586894,0.05,0.578196,0.284873,0.41164,0.215949,4.63627,0.683486,3.25255,0.342411,1.03587,0.725364,0.05,0.771465,1.01856,0.05,0.976466,0.05,10.99,0.513433,0.623405,0.258294,4.58838,34.64,0.05,1.96886,1.79845,1.74717,0.05,0.05,1.77114,1.33615,0.05,3.79667,0.05,0.13108,0.0548258,0.304506,0.05,0.05,1.79,0.05,0.154386,0.287674,0.212404,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
803,31.2,0.168144,0.05,0.47474,0.736397,0.553877,0.351866,0.439091,0.05,0.782206,0.05,0.05,0.635741,0.0752574,0.327528,0.05,0.327012,0.210374,4.77816,0.05,0.748131,0.05,0.05,0.3,0.05,0.3,0.762902,3.15561,0.149259,0.227639,7.06742,2.97263,-9.5,4.24433,1.34151,2.53448,0.884842,0.05,0.430224,1.74271,0.05,0.289102,2.26286,0.257296,0.05,8.99145,2.91295,0.05,0.05,0.05,5.4844,4.43864,6.1195,2.50744,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.01365,0.05,0.65906,0.445498,0.392669,5.74,0.922341,0.05,0.494412,3.8,0.43588,0.109162,0.113771,0.180393,0.0866147,0.151973,0.136482,0.158291,0.102836,0.110116,0.0934025,1.03159,2.1514,0.288947,0.507326,0.758218,0.3,1.09,0.16722,0.591145,0.05,0.05,0.752564,0.24415,0.182667,0.68892,1.31,0.451445,0.45967,1.09509,0.577076,0.850398,4.46898,0.2,0.407864,7.34333,0.05,0.462387,0.629374,0.309853,0.05,0.504779,0.05,0.497298,0.245015,0.409113,0.185735,4.714,0.587856,3.27196,0.294503,1.03004,0.711317,0.05,0.756525,0.998835,0.05,0.957555,0.05,10.99,0.323624,0.392941,0.162806,4.02427,29.5633,0.05,1.91763,1.81865,1.70171,0.05,0.05,1.72506,1.30143,0.05,3.88,0.05,0.13108,0.0548258,0.303067,0.05,0.05,1.79,0.05,0.132785,0.247424,0.216721,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
804,27.86,0.270165,0.05,0.762787,1.1832,0.566667,0.565359,0.705508,0.05,1.25681,0.05,0.05,1.02147,0.12092,0.340633,0.05,0.525425,0.211424,4.32477,0.05,0.677142,0.05,0.05,0.3,0.05,0.3,0.749997,3.09119,0.155764,0.234645,6.09629,2.56416,-9.5,4.23836,0.926202,1.74984,0.610909,0.05,0.419711,1.2032,0.05,0.281835,1.56231,0.639089,0.05,8.08273,2.61856,0.05,0.05,0.05,4.93011,3.99005,5.50104,2.25402,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.62868,0.05,1.05894,0.715802,0.630919,5.81,1.48197,0.05,0.499574,3.8,0.431289,0.110302,0.114959,0.182276,0.0875191,0.15356,0.136482,0.159944,0.10391,0.110116,0.0934025,1.07286,2.23747,0.292859,0.527624,0.788554,0.3,1.09,0.162552,0.574641,0.05,0.05,0.731554,0.237333,0.177567,0.669686,1.31,0.437713,0.445687,1.06177,0.576941,0.824529,3.8549,0.2,0.346432,7.36,0.05,0.392743,0.534578,0.308025,0.05,0.428749,0.05,0.422395,0.208111,0.406867,0.15776,4.76544,0.499314,3.16329,0.250145,0.711158,0.693438,0.05,0.73751,0.973729,0.05,0.933488,0.05,9.31,0.80384,0.976015,0.40439,3.61756,24.5367,0.05,2.3154,1.81739,2.05469,0.05,0.05,2.08288,1.56901,0.05,3.90333,0.05,0.13108,0.0548258,0.302245,0.05,0.05,1.79667,0.05,0.112785,0.210158,0.223214,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
805,31.1667,0.224436,0.05,0.603285,0.926605,0.561748,0.451454,0.559236,0.05,0.98321,0.05,0.05,0.802228,0.109659,0.338934,0.05,0.420743,0.214063,4.92484,0.05,0.771097,0.05,0.05,0.3,0.05,0.463704,0.743191,3.13559,0.15684,0.232029,3.67665,1.54644,-9.5,4.26691,0.980049,1.85157,0.646426,0.05,0.42316,1.27315,0.05,0.270417,1.65314,0.58099,0.05,7.94189,2.57293,0.05,0.05,0.05,4.84421,3.92052,5.40518,2.21474,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.3,1.26919,0.05,0.831042,0.567152,0.501873,5.77333,1.15637,0.05,0.436934,3.8,0.431674,0.0964713,0.100545,0.159421,0.0765453,0.134306,0.136482,0.139889,0.0908812,0.110116,0.0934025,1.06751,2.22631,0.287631,0.524992,0.784621,0.3,1.09,0.156185,0.552136,0.05,0.05,0.702903,0.228038,0.170613,0.643458,1.31333,0.423535,0.431251,1.02738,0.576705,0.797823,2.32488,0.2,0.351599,7.38333,0.05,0.398601,0.542552,0.309954,0.05,0.435145,0.05,0.428696,0.211216,0.40436,0.160113,4.8687,0.506762,2.99133,0.253876,0.752503,0.665343,0.05,0.707629,0.934278,0.05,0.895667,0.05,10.9767,0.730764,0.887286,0.36997,3.55452,24.5167,0.05,1.00198,1.78199,0.889157,0.05,0.05,0.901354,0.678978,0.05,3.98,0.05,0.13108,0.0548258,0.301412,0.05,0.05,1.8,0.05,0.114467,0.213292,0.222662,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
